,token,transcript_id,sentence_id,surprisal,oov
55,attered,1,1,8.36529094510528,False
56,Ġspun,1,1,16.776501009827395,False
57,Ġwool,1,1,7.743641201659577,False
58,Ġinto,1,1,10.100750602470656,False
59,Ġmoney,1,1,13.373716677717589,False
60,Ġfor,1,1,4.726595928149671,False
61,Ġthe,1,1,2.9563993335485357,False
62,Ġlong,1,1,8.709210720624556,False
63,be,1,1,17.792593598913413,False
64,arded,1,1,17.66259951596901,False
65,Ġmill,1,1,13.724450109900834,False
66,Ġowners,1,1,15.399450147510606,False
67,Ġthat,1,2,6.603215416645976,False
68,Ġall,1,2,8.641674497092062,False
69,Ġmill,1,2,16.560808344334088,False
70,Ġowners,1,2,15.399450147510606,False
71,Ġwere,1,2,6.018225807203938,False
72,Ġgenerally,1,2,10.102443126507726,False
73,Ġbusy,1,2,15.22381098019355,False
74,Ġas,1,2,7.757636799347479,False
75,Ġbe,1,2,12.108213999972095,False
76,avers,1,2,11.357961734056078,False
77,Ġand,1,2,4.666070571615835,False
78,Ġquite,1,2,12.432142666825177,False
79,Ġpleased,1,2,9.27415021670187,False
80,Ġwith,1,2,1.7223699204015743,False
81,Ġthemselves,1,2,14.069449394199955,False
82,Ġfor,1,2,6.1070932192672585,False
83,Ġbeing,1,2,9.323600906127453,False
84,Ġso,1,2,4.366961894596008,False
85,Ġsuccessful,1,2,8.722201258413982,False
86,Ġand,1,2,6.0975205979410845,False
87,Ġwell,1,2,10.708699375716426,False
88,Ġoff,1,2,8.105536421982466,False
89,Ġwas,1,2,10.046935941381877,False
90,Ġknown,1,2,10.174988809345068,False
91,Ġto,1,2,2.0439419633555933,False
92,Ġthe,1,2,4.721525484122851,False
93,Ġresidents,1,2,14.42792867808303,False
94,Ġof,1,2,1.1007563123836646,False
95,Ġbr,1,2,13.462085915883241,False
96,ad,1,2,2.298535951385038,False
97,ford,1,2,4.073348574633364,False
98,Ġand,1,2,5.277043632664856,False
99,Ġif,1,2,9.772214817075866,False
100,Ġyou,1,2,2.576207706622308,False
101,Ġwere,1,2,5.155145865569274,False
102,Ġto,1,2,4.051269729251348,False
103,Ġgo,1,2,5.57939162803359,False
104,Ġinto,1,2,5.9174263778825615,False
105,Ġthe,1,2,1.322500325516292,False
106,Ġcity,1,2,7.215707551678665,False
107,Ġto,1,2,5.7358071437700495,False
108,Ġvisit,1,2,8.383998998581932,False
109,Ġthe,1,2,2.8034167824534775,False
110,Ġstate,1,2,5.149827918612373,False
111,ly,1,2,9.823411095166728,False
112,Ġcity,1,2,13.263171969026015,False
113,Ġhall,1,2,5.436935673558412,False
114,Ġyou,1,2,11.547510170039024,False
115,Ġwould,1,2,6.999341678215535,False
116,Ġsee,1,2,6.198039655943264,False
117,Ġthere,1,2,9.630952816735402,False
118,Ġthe,1,2,8.17609495329477,False
119,Ġcrest,1,2,14.843796961369948,False
120,Ġof,1,2,0.7498518061751458,False
121,Ġthe,1,2,1.6006273871437398,False
122,Ġcity,1,2,8.131428000501801,False
123,Ġof,1,2,3.4063147139044894,False
124,Ġbr,1,2,13.013113224687382,False
125,ad,1,2,2.298535951385038,False
126,ford,1,2,4.073348574633364,False
127,Ġwhich,1,2,11.887543555548989,False
128,Ġthose,1,2,11.344275020024918,False
129,Ġsame,1,2,8.255974642956286,False
130,Ġmill,1,2,13.834648710494983,False
131,Ġowners,1,2,15.399450147510606,False
132,Ġcreated,1,2,14.056631514454553,False
133,Ġto,1,2,5.706743963703478,False
134,Ġcelebrate,1,2,11.380129284488236,False
135,Ġtheir,1,2,5.708162848501049,False
136,Ġachievements,1,2,15.843700878805201,False
137,Ġit,1,3,5.614101834952899,False
138,Ġshows,1,3,9.670749703873744,False
139,Ġa,1,3,3.385988585272137,False
140,Ġsinister,1,3,14.871395320095125,False
141,Ġlooking,1,3,12.620296374296528,False
142,Ġbo,1,3,15.007871207774848,False
143,ars,1,3,15.888034395650765,False
144,Ġhead,1,3,13.072018922046764,False
145,Ġsitting,1,3,14.601801664491026,False
146,Ġon,1,3,2.8588261544213576,False
147,Ġtop,1,3,4.751291572510853,False
148,Ġof,1,3,0.15593503829829236,False
149,Ġa,1,3,3.938466209818678,False
150,Ġwell,1,3,9.638935479238732,False
151,Ġwhich,1,3,11.977882521033402,False
152,Ġseems,1,3,9.56995225457581,False
153,Ġpuzzling,1,3,19.58360083388283,False
154,Ġat,1,3,8.879598865777005,False
155,Ġfirst,1,3,7.232510030596034,False
156,Ġbut,1,3,5.547505726550026,False
157,Ġthe,1,3,5.405164613434406,False
158,Ġreason,1,3,10.280935111598074,False
159,Ġfor,1,3,3.2017616602882866,False
160,Ġthis,1,3,3.2085097781763707,False
161,Ġsymbol,1,3,13.733596234177893,False
162,Ġis,1,3,7.282361476766004,False
163,Ġa,1,3,4.610377264286566,False
164,Ġmatter,1,3,8.119693589583123,False
165,Ġof,1,3,0.20217641910524234,False
166,Ġlegend,1,3,18.36390797846025,False
167,Ġthere,1,4,7.247070330969208,False
168,Ġwas,1,4,3.1145879602760984,False
169,Ġonce,1,4,13.520840339451759,False
170,Ġlegend,1,4,17.72660812973964,False
171,Ġhas,1,4,4.313451365107713,False
172,Ġit,1,4,0.7139025500872629,False
173,Ġa,1,4,9.711207126831889,False
174,Ġfearsome,1,4,19.143294309282012,False
175,Ġbo,1,4,13.557038335984373,False
176,ar,1,4,8.861898248226957,False
177,Ġwhich,1,4,11.537172071650694,False
178,Ġlived,1,4,13.571256488307004,False
179,Ġin,1,4,3.0779492105255946,False
180,Ġa,1,4,3.2620468399787708,False
181,Ġwood,1,4,12.92327164109126,False
182,Ġlocated,1,4,16.885318346069347,False
183,Ġjust,1,4,6.811071545365874,False
184,Ġoutside,1,4,8.68124566155817,False
185,Ġthe,1,4,0.8920140241729033,False
186,Ġman,1,4,10.562391483639805,False
187,or,1,4,7.054456818700134,False
188,Ġof,1,4,5.041359858505354,False
189,Ġbr,1,4,8.881974101896411,False
190,ad,1,4,2.4206340968528135,False
191,ford,1,4,4.073348574633364,False
192,Ġa,1,5,6.172695355902924,False
193,Ġsource,1,5,10.791742350826727,False
194,Ġof,1,5,1.2886306385475395,False
195,Ġgreat,1,5,6.356850208033535,False
196,Ġtrouble,1,5,15.549716502449778,False
197,Ġto,1,5,6.150460880678472,False
198,Ġthe,1,5,5.200971924084401,False
199,Ġlocal,1,5,9.077228173425938,False
200,Ġfolk,1,5,10.410876921923645,False
201,Ġthe,1,5,9.251634182144157,False
202,Ġbo,1,5,12.211322532629959,False
203,ar,1,5,9.986655315745306,False
204,Ġwas,1,5,7.694116855362002,False
205,Ġbringing,1,5,12.366974551327703,False
206,Ġterror,1,5,10.796219579830728,False
207,Ġto,1,5,2.4898854166896003,False
208,Ġthe,1,5,5.24220353620784,False
209,Ġpeaceful,1,5,13.895221587591394,False
210,Ġfl,1,5,12.86370699193083,False
211,ocks,1,5,8.801399028002537,False
212,Ġand,1,5,4.171037387129476,False
213,Ġrav,1,5,17.08195209793232,False
214,aging,1,5,8.059895297656695,False
215,Ġthe,1,5,4.868305809792412,False
216,Ġcountryside,1,5,13.45827159872717,False
217,Ġaround,1,5,8.356080668068746,False
218,Ġeven,1,6,8.945855994166838,False
219,Ġworse,1,6,8.53104662741598,False
220,Ġhowever,1,6,18.84055664530016,False
221,Ġthe,1,6,6.848254801562557,False
222,Ġbo,1,6,12.451249893027464,False
223,ar,1,6,9.986655315745306,False
224,Ġmost,1,6,12.751228988351803,False
225,Ġliked,1,6,13.470021849833373,False
226,Ġto,1,6,3.265886501434882,False
227,Ġgo,1,6,7.596015405980858,False
228,Ġto,1,6,3.2063596707221675,False
229,Ġthe,1,6,2.2627561358030888,False
230,Ġwell,1,6,11.746192058149006,False
231,Ġthat,1,6,8.300023828435771,False
232,Ġwas,1,6,6.588689964685357,False
233,Ġin,1,6,5.6897561545920645,False
234,Ġthe,1,6,1.8666381903319809,False
235,Ġwood,1,6,11.939187318937439,False
236,Ġand,1,6,6.494375112132115,False
237,Ġdrink,1,6,12.582925411877673,False
238,Ġits,1,6,12.135961256460009,False
239,Ġfresh,1,6,14.223213262544693,False
240,Ġwater,1,6,5.50230852347965,False
241,Ġso,1,6,8.837726122063483,False
242,Ġthat,1,6,1.6760349958622003,False
243,Ġthe,1,6,3.434617960974538,False
244,Ġpeople,1,6,7.723696821546583,False
245,Ġof,1,6,2.4919951316656146,False
246,Ġbr,1,6,13.85835196710771,False
247,ad,1,6,2.298535951385038,False
248,ford,1,6,4.073348574633364,False
249,Ġhad,1,6,6.419595962853718,False
250,Ġsecond,1,6,15.50046619139639,False
251,Ġthoughts,1,6,8.729882957354334,False
252,Ġabout,1,6,2.5604184056995205,False
253,Ġvisiting,1,6,12.299591977614202,False
254,Ġthe,1,6,3.398122960925826,False
255,Ġwell,1,6,11.95924654040999,False
256,Ġthat,1,7,6.603215416645976,False
257,Ġthe,1,7,5.328155561757146,False
258,Ġpeople,1,7,8.264574280763723,False
259,Ġof,1,7,3.0687157672148047,False
260,Ġbr,1,7,13.85835196710771,False
261,ad,1,7,2.298535951385038,False
262,ford,1,7,4.073348574633364,False
263,Ġbore,1,7,16.719150026873614,False
264,Ġthe,1,7,3.4792536293971454,False
265,Ġbrunt,1,7,6.025354287594971,False
266,Ġof,1,7,0.33773257352163566,False
267,Ġthe,1,7,1.2973355146008476,False
268,Ġbeasts,1,7,18.143675515222217,False
269,Ġfer,1,7,15.588868693955845,False
270,ocity,1,7,4.208664960586241,False
271,Ġwas,1,7,10.19425206139448,False
272,Ġunfair,1,7,14.059257817546234,False
273,Ġin,1,7,9.116017624637676,False
274,Ġthe,1,7,3.403809588247377,False
275,Ġeyes,1,7,10.11597856674802,False
276,Ġof,1,7,0.26320657024012545,False
277,Ġthe,1,7,1.1617760807706308,False
278,Ġpeople,1,7,5.1743675371264315,False
279,Ġof,1,7,4.268542057445607,False
280,Ġthe,1,7,1.203506559799942,False
281,Ġregion,1,7,5.707185904935431,False
282,Ġevent,1,8,13.06207366030906,False
283,ually,1,8,0.2830668983580642,False
284,Ġthe,1,8,3.781729930284833,False
285,Ġissue,1,8,10.8960349375021,False
286,Ġreached,1,8,16.80934405464217,False
287,Ġthe,1,8,2.958872382825909,False
288,Ġears,1,8,14.472818185510729,False
289,Ġof,1,8,2.3062006221238,False
290,Ġthe,1,8,3.7246185301673687,False
291,Ġkindly,1,8,19.538513324111065,False
292,Ġlord,1,8,15.499975145583107,False
293,Ġof,1,8,4.076586704968205,False
294,Ġthe,1,8,0.8598751746947962,False
295,Ġman,1,8,10.519562784609136,False
296,or,1,8,5.581416796008688,False
297,Ġwho,1,8,9.969235861523831,False
298,Ġthe,1,8,7.862028387194884,False
299,Ġpeople,1,8,6.577443827547144,False
300,Ġhad,1,8,8.573636139615019,False
301,Ġoften,1,8,13.182516110175763,False
302,Ġasked,1,8,8.491140442983713,False
303,Ġfor,1,8,4.5952043446608535,False
304,Ġhelp,1,8,7.26840468753754,False
305,Ġthe,1,9,4.532436413578136,False
306,Ġlord,1,9,10.778132461705065,False
307,Ġsaw,1,9,5.675241790762713,False
308,Ġthe,1,9,4.230332753101979,False
309,Ġseverity,1,9,13.739328798043267,False
310,Ġof,1,9,0.20536689275089653,False
311,Ġthe,1,9,1.648804525492296,False
312,Ġproblem,1,9,10.154028281202331,False
313,Ġthe,1,9,7.840718582917217,False
314,Ġpeople,1,9,9.907788606076029,False
315,Ġfaced,1,9,17.563915147686938,False
316,Ġand,1,9,5.8725111301501345,False
317,Ġsuggested,1,9,13.269510420064227,False
318,Ġa,1,9,3.92362276609349,False
319,Ġcontest,1,9,13.135004259703265,False
320,Ġcould,1,9,9.93175164176417,False
321,Ġsolve,1,9,10.093785672015821,False
322,Ġthe,1,9,3.3752984387160594,False
323,Ġproblem,1,9,2.533086558129455,False
324,Ġhe,1,10,5.914719289834503,False
325,Ġsaid,1,10,3.5842804087643114,False
326,Ġthat,1,10,4.997459174783916,False
327,Ġwhoever,1,10,15.643922849718473,False
328,Ġcould,1,10,11.094326364989586,False
329,Ġkill,1,10,8.92498021102736,False
330,Ġthe,1,10,4.62610894652723,False
331,Ġbo,1,10,12.626752042722428,False
332,ar,1,10,9.986655315745306,False
333,Ġand,1,10,5.917763377872161,False
334,Ġbring,1,10,11.368304584500665,False
335,Ġas,1,10,9.668095680453895,False
336,Ġproof,1,10,12.70259169255564,False
337,Ġits,1,10,12.774992437677126,False
338,Ġhead,1,10,8.096732445755952,False
339,Ġto,1,10,6.166385417202256,False
340,Ġthe,1,10,2.647754467633842,False
341,Ġman,1,10,8.836399506358246,False
342,or,1,10,7.648802830908628,False
343,Ġhouse,1,10,1.5541527719506276,False
344,Ġwould,1,10,12.675885136388132,False
345,Ġbe,1,10,3.2522195876381295,False
346,Ġrewarded,1,10,13.155211586929179,False
347,Ġwith,1,10,2.170458729133527,False
348,Ġland,1,10,13.1795856754836,False
349,Ġand,1,10,5.054905990872228,False
350,Ġfame,1,10,15.594297126220736,False
351,Ġit,1,11,5.614101834952899,False
352,Ġwas,1,11,2.7829267078802395,False
353,Ġthe,1,11,3.705129159441036,False
354,Ġpeople,1,11,11.570590115272633,False
355,Ġof,1,11,3.7762690256355165,False
356,Ġbr,1,11,13.57761315556087,False
357,ad,1,11,2.298535951385038,False
358,ford,1,11,4.073348574633364,False
359,Ġand,1,11,5.277043632664856,False
360,Ġthe,1,11,4.1311399148003485,False
361,Ġpeople,1,11,7.936781400163865,False
362,Ġwho,1,11,1.7959489774725932,False
363,Ġknew,1,11,8.31099553432511,False
364,Ġthem,1,11,7.413251322314961,False
365,Ġwho,1,11,10.531500741937512,False
366,Ġrejo,1,11,18.80066154899916,False
367,iced,1,11,2.9272690306873264,False
368,Ġat,1,11,4.89191560929874,False
369,Ġthis,1,11,6.114346837139741,False
370,Ġproclamation,1,11,20.89381085689948,False
371,Ġbut,1,11,9.80355858814138,False
372,Ġone,1,11,8.220780122303394,False
373,Ġquestion,1,11,9.709004548756507,False
374,Ġremained,1,11,10.24581503982655,False
375,Ġwho,1,11,11.208328194608537,False
376,Ġwould,1,11,6.317648119936764,False
377,Ġkill,1,11,8.119866247627147,False
378,Ġthe,1,11,4.533559482873674,False
379,Ġbo,1,11,12.626752042722428,False
380,ar,1,11,9.986655315745306,False
381,Ġby,1,12,8.821809109628774,False
382,Ġthe,1,12,1.9617860387467045,False
383,Ġhandsome,1,12,16.491376050354827,False
384,Ġreward,1,12,16.64654019127679,False
385,Ġmany,1,12,12.204359978203252,False
386,Ġfelt,1,12,12.870135732037937,False
387,Ġtempted,1,12,18.13374530166266,False
388,Ġbut,1,12,10.792135187477353,False
389,Ġthe,1,12,4.881084089069001,False
390,Ġthought,1,12,11.478392303782137,False
391,Ġof,1,12,1.8224389190756933,False
392,Ġthe,1,12,3.3557623394365272,False
393,Ġbo,1,12,11.74534619213516,False
394,ar,1,12,11.142665865260277,False
395,Ġwith,1,12,8.59648481811076,False
396,Ġits,1,12,7.442664174521151,False
397,Ġdeadly,1,12,15.036865087020997,False
398,Ġt,1,12,10.954006063797495,False
399,us,1,12,8.298585539408482,False
400,ks,1,12,1.7640824802187478,False
401,Ġand,1,12,4.097671578583015,False
402,Ġface,1,12,12.484081057701596,False
403,Ġlike,1,12,9.568403084235843,False
404,Ġthunder,1,12,6.015138554655273,False
405,Ġsoon,1,12,14.797779632590455,False
406,Ġput,1,12,9.300413247618671,False
407,Ġan,1,12,6.70426512093025,False
408,Ġend,1,12,0.9480016619866257,False
409,Ġto,1,12,0.11944333003854998,False
410,Ġtheir,1,12,9.822553349012239,False
411,Ġambitions,1,12,14.720343291854704,False
412,Ġhow,1,13,7.606724164757278,False
413,ever,1,13,1.5972656043450295,False
414,Ġthere,1,13,8.2117852718172,False
415,Ġwas,1,13,6.00440524358819,False
416,Ġone,1,13,6.077209913491569,False
417,Ġhunts,1,13,20.55831568511549,False
418,man,1,13,3.4816934142807163,False
419,Ġwho,1,13,7.0980870312195785,False
420,Ġwas,1,13,5.674528190314701,False
421,Ġstill,1,13,6.980882315683029,False
422,Ġwet,1,13,13.116731019374182,False
423,Ġbehind,1,13,12.253413870931329,False
424,Ġthe,1,13,2.190479934156019,False
425,Ġears,1,13,11.68881652290456,False
426,Ġwho,1,13,12.174114724142612,False
427,Ġdecided,1,13,10.696967340825879,False
428,Ġthe,1,13,5.1858568211431555,False
429,Ġprize,1,13,13.776985675846953,False
430,Ġwas,1,13,7.664114748179874,False
431,Ġworth,1,13,10.897649844620295,False
432,Ġa,1,13,3.719655403411032,False
433,Ġshot,1,13,2.9468581945950683,False
434,Ġin,1,13,6.637226675290735,False
435,Ġspite,1,13,13.40144334196172,False
436,Ġof,1,13,0.04613979322929802,False
437,Ġthe,1,13,2.4343020006612868,False
438,Ġbo,1,13,11.838260772111173,False
439,ars,1,13,18.16880280469346,False
440,Ġreputation,1,13,15.84158938180809,False
441,Ġthe,1,14,4.532436413578136,False
442,Ġhunts,1,14,17.372077804606597,False
443,man,1,14,2.367289295326501,False
444,Ġdiscovered,1,14,15.7544224138756,False
445,Ġthe,1,14,4.167417904279965,False
446,Ġbo,1,14,12.527745326624219,False
447,ar,1,14,9.986655315745306,False
448,Ġpreferred,1,14,15.7223175217995,False
449,Ġto,1,14,3.3349657572346763,False
450,Ġcome,1,14,8.36982123873749,False
451,Ġout,1,14,3.7518264282700495,False
452,Ġin,1,14,4.80478467779287,False
453,Ġthe,1,14,1.7986061689299473,False
454,Ġmiddle,1,14,5.236699071042829,False
455,Ġof,1,14,0.16230634535047425,False
456,Ġthe,1,14,0.9141236589194223,False
457,Ġday,1,14,5.884182972328087,False
458,Ġso,1,15,7.1170279354528505,False
459,Ġhe,1,15,5.076318756368809,False
460,Ġwent,1,15,5.610797175830451,False
461,Ġto,1,15,1.5962662865145327,False
462,Ġthe,1,15,2.240364446717449,False
463,Ġwood,1,15,13.437137620531033,False
464,Ġby,1,15,10.480248231180935,False
465,Ġthe,1,15,3.6337516904336775,False
466,Ġwell,1,15,11.199877454563838,False
467,Ġwith,1,15,6.524002598879272,False
468,Ġhis,1,15,6.6716747271065024,False
469,Ġgood,1,15,10.40586271056254,False
470,Ġbow,1,15,15.825910764195635,False
471,Ġto,1,15,4.807795897441413,False
472,Ġb,1,15,9.984971503811376,False
473,ide,1,15,12.641326599264376,False
474,Ġhis,1,15,10.438828516830634,False
475,Ġtime,1,15,8.537670201829648,False
476,Ġaround,1,16,12.87113920791766,False
477,Ġno,1,16,12.859338268211376,False
478,ont,1,16,11.786803130926145,False
479,ime,1,16,0.5940350000265533,False
480,Ġthe,1,16,9.011869183668784,False
481,Ġbo,1,16,12.211322532629959,False
482,ar,1,16,9.986655315745306,False
483,Ġfeared,1,16,16.70881272049466,False
484,Ġby,1,16,6.239454222232619,False
485,Ġthe,1,16,3.6337516904336775,False
486,Ġlocals,1,16,15.274097239511088,False
487,Ġcame,1,16,8.201905746857726,False
488,Ġout,1,16,4.30125204468517,False
489,Ġas,1,16,6.0452317429156714,False
490,Ġslow,1,16,14.064643481304806,False
491,Ġas,1,16,2.48690746143486,False
492,Ġa,1,16,4.109818230382037,False
493,Ġsnail,1,16,14.364639208826045,False
494,Ġfrom,1,16,9.463887150916365,False
495,Ġamong,1,16,11.176461697354693,False
496,Ġthe,1,16,2.0442710432514297,False
497,Ġtrees,1,16,7.627724293368828,False
498,Ġjust,1,16,12.29339529625434,False
499,Ġas,1,16,5.729146740920386,False
500,Ġthe,1,16,3.7294188989968844,False
501,Ġhunts,1,16,16.253139629975635,False
502,man,1,16,2.245191149858725,False
503,Ġhad,1,16,7.200215056269631,False
504,Ġpredicted,1,16,13.31391204971615,False
505,Ġthe,1,17,4.532436413578136,False
506,Ġhunts,1,17,17.372077804606597,False
507,man,1,17,2.367289295326501,False
508,Ġle,1,17,11.23439005514377,False
509,aped,1,17,6.703578448801032,False
510,Ġfrom,1,17,6.356114035318301,False
511,Ġhis,1,17,6.105549196988238,False
512,Ġhiding,1,17,14.865414065285606,False
513,Ġplace,1,17,1.653976841725138,False
514,Ġand,1,17,5.737368590255347,False
515,Ġthrough,1,17,11.491449370359168,False
516,Ġthe,1,17,1.6554069136551488,False
517,Ġheart,1,17,8.555693959205211,False
518,Ġwith,1,17,7.389738147952536,False
519,Ġhis,1,17,6.233232592577403,False
520,Ġfine,1,17,15.390810909234355,False
521,Ġarrows,1,17,17.61448019430492,False
522,Ġshot,1,17,13.388039375277886,False
523,Ġthe,1,17,5.656249405919984,False
524,Ġbo,1,17,12.492875529815594,False
525,ar,1,17,9.986655315745306,False
526,Ġnow,1,18,8.537300333450935,False
527,Ġthe,1,18,4.9381467806098245,False
528,Ġproblem,1,18,6.391091545402098,False
529,Ġwas,1,18,5.5565088931346684,False
530,Ġno,1,18,9.408377589762388,False
531,Ġlonger,1,18,3.6987697201543517,False
532,Ġto,1,18,6.932776458178336,False
533,Ġkill,1,18,9.91014958602666,False
534,Ġthe,1,18,3.72688248896941,False
535,Ġbo,1,18,12.70227172076763,False
536,ar,1,18,9.986655315745306,False
537,Ġit,1,19,5.614101834952899,False
538,Ġwas,1,19,2.7829267078802395,False
539,Ġto,1,19,7.741581185271924,False
540,Ġfind,1,19,8.226314683824702,False
541,Ġa,1,19,3.170265625420187,False
542,Ġway,1,19,2.864255576697968,False
543,Ġto,1,19,0.11484769563279779,False
544,Ġcarry,1,19,11.45331649492035,False
545,Ġthe,1,19,3.1197126569451927,False
546,Ġbo,1,19,12.77966846103457,False
547,ar,1,19,9.986655315745306,False
548,Ġback,1,19,11.50001019970717,False
549,Ġthe,1,20,4.532436413578136,False
550,Ġhead,1,20,10.147057806681861,False
551,Ġwas,1,20,9.658547215413696,False
552,Ġtoo,1,20,8.891060033460873,False
553,Ġheavy,1,20,8.426179041933443,False
554,Ġfor,1,20,3.151079594284962,False
555,Ġthe,1,20,3.294444775524087,False
556,Ġlittle,1,20,10.284760516885411,False
557,Ġhunts,1,20,18.60944514126981,False
558,man,1,20,3.4816934142807163,False
559,Ġto,1,20,6.877812591484602,False
560,Ġcarry,1,20,9.886062204866446,False
561,Ġback,1,20,11.706898096964588,False
562,Ġto,1,20,3.412484466945559,False
563,Ġthe,1,20,2.5601231842045196,False
564,Ġman,1,20,8.293192747565524,False
565,or,1,20,4.721593596929209,False
566,Ġhouse,1,20,1.5541527719506276,False
567,Ġbut,1,20,11.000462957780814,False
568,Ġthe,1,20,4.449791819184094,False
569,Ġhunts,1,20,15.681289852090448,False
570,man,1,20,2.245191149858725,False
571,Ġwho,1,20,7.220184780682666,False
572,Ġwas,1,20,5.674528190314701,False
573,Ġas,1,20,8.41427830904575,False
574,Ġquick,1,20,12.392603182734119,False
575,w,1,20,14.562632048778681,False
576,itted,1,20,11.303089740449991,False
577,Ġand,1,20,6.939669315779932,False
578,Ġcunning,1,20,15.640504537250532,False
579,Ġas,1,20,7.52233794174484,False
580,Ġever,1,20,9.799257185218908,False
581,Ġasked,1,20,10.356687640399896,False
582,Ġhimself,1,20,11.924385455704504,False
583,Ġwhat,1,20,12.44838519511353,False
584,Ġelse,1,20,7.928104145437554,False
585,Ġcan,1,20,5.820406417304702,False
586,Ġi,1,20,4.387110217123389,False
587,Ġdo,1,20,0.8950603892375177,False
588,Ġto,1,20,7.678765337621942,False
589,Ġprove,1,20,8.738454082824227,False
590,Ġi,1,20,4.975711785325864,False
591,Ġkilled,1,20,12.045772772757086,False
592,Ġthe,1,20,4.599137067218676,False
593,Ġbo,1,20,12.614973279278681,False
594,ar,1,20,9.986655315745306,False
595,Ġthe,1,21,4.532436413578136,False
596,Ġnext,1,21,7.581963575627243,False
597,Ġinstance,1,21,19.922956259366718,False
598,Ġhe,1,21,10.617646809784002,False
599,Ġopened,1,21,10.505813501837252,False
600,Ġthe,1,21,3.472535409863015,False
601,Ġbo,1,21,13.109429484934434,False
602,ars,1,21,17.01279225517849,False
603,Ġmouth,1,21,15.054518976017846,False
604,Ġand,1,21,4.416886205628595,False
605,Ġcut,1,21,11.253311159142635,False
606,Ġout,1,21,3.984182575035193,False
607,Ġits,1,21,8.256795956679468,False
608,Ġtongue,1,21,13.345346901859934,False
609,Ġtaking,1,21,13.779079748637786,False
610,Ġthat,1,21,6.822347382855696,False
611,Ġas,1,21,8.865345865041819,False
612,Ġproof,1,21,10.12934530899117,False
613,Ġfor,1,21,5.35208612506086,False
614,Ġthe,1,21,4.049143184076088,False
615,Ġlord,1,21,10.587500556895394,False
616,Ġhe,1,22,5.914719289834503,False
617,Ġset,1,22,9.802528183942865,False
618,Ġout,1,22,2.3880292488579493,False
619,Ġfor,1,22,5.649006876178768,False
620,Ġthe,1,22,1.5443994734854944,False
621,Ġman,1,22,9.9173679594819,False
622,or,1,22,7.762065715779528,False
623,Ġhouse,1,22,1.4548740996328446,False
624,Ġas,1,22,10.55481432993712,False
625,Ġquickly,1,22,7.171249689361028,False
626,Ġas,1,22,0.1932322943445708,False
627,Ġhe,1,22,7.6784548699464485,False
628,Ġcould,1,22,5.087030683182734,False
629,Ġand,1,22,10.408485053607338,False
630,Ġhe,1,22,8.149114361883075,False
631,Ġhad,1,22,4.808221206476465,False
632,Ġonly,1,22,8.340128015212104,False
633,Ġbeen,1,22,4.149992509988167,False
634,Ġgone,1,22,8.115175968100933,False
635,Ġa,1,22,6.32442455216005,False
636,Ġfew,1,22,6.0457002164617295,False
