,token,transcript_id,sentence_id,surprisal,oov
247,the,1,7,1.1500051384194736,False
248,people,1,7,5.27701116028043,False
249,of,1,7,4.204524335567151,False
250,the,1,7,1.193650894122927,False
251,region,1,7,5.829667778946005,False
252,eventually,1,8,13.291843500456025,False
253,the,1,8,3.8300674505320824,False
254,issue,1,8,10.873175962884467,False
255,reached,1,8,16.837360594318014,False
256,the,1,8,2.9307455558444224,False
257,ears,1,8,14.533539960369877,False
258,of,1,8,2.3098104028584516,False
259,the,1,8,3.672054055879017,False
260,kindly,1,8,19.012782252205533,False
261,lord,1,8,15.724926400684902,False
262,of,1,8,3.9592639800345935,False
263,the,1,8,0.8528279742660015,False
264,manor,1,8,16.064921769744807,False
265,who,1,8,11.403147452990497,False
266,the,1,8,7.520638289623384,False
267,people,1,8,6.6377973180463306,False
268,had,1,8,8.50221194205446,False
269,often,1,8,13.1972411484992,False
270,asked,1,8,8.484483604176242,False
271,for,1,8,4.6439941022619475,False
272,help,1,8,7.355628680145121,False
273,the,1,9,4.531790925936484,False
274,lord,1,9,10.825138218186131,False
275,saw,1,9,5.637929437037699,False
276,the,1,9,4.0759962619782035,False
277,severity,1,9,13.847830914553464,False
278,of,1,9,0.20020535527065983,False
279,the,1,9,1.5265483741539567,False
280,problem,1,9,10.065645578877282,False
281,the,1,9,7.885015667331472,False
282,people,1,9,9.999909592657028,False
283,faced,1,9,17.567344548286147,False
284,and,1,9,5.711489287881344,False
285,suggested,1,9,13.212386743801432,False
286,a,1,9,3.9666118470228513,False
287,contest,1,9,13.053782906158364,False
288,could,1,9,9.92639290632439,False
289,solve,1,9,10.087347427796198,False
290,the,1,9,3.354665802455094,False
291,problem,1,9,2.6326797571707856,False
292,he,1,10,6.158168319923552,False
293,said,1,10,3.335570456393451,False
294,that,1,10,5.010165777211954,False
295,whoever,1,10,15.416598734525401,False
296,could,1,10,11.004761984675156,False
297,kill,1,10,8.928631374251923,False
298,the,1,10,4.589160125105921,False
299,boar,1,10,22.85794817348196,False
300,and,1,10,6.776558944785942,False
301,bring,1,10,10.998452045974487,False
302,as,1,10,9.636802597988462,False
303,proof,1,10,12.697689946525962,False
304,its,1,10,12.882256643532228,False
305,head,1,10,8.3040464440578,False
306,to,1,10,5.943036001063948,False
307,the,1,10,2.635579699501964,False
308,manor,1,10,16.325521366872092,False
309,house,1,10,1.536098522214079,False
310,would,1,10,12.266832093783936,False
311,be,1,10,3.2036915891358895,False
312,rewarded,1,10,13.093525936659121,False
313,with,1,10,2.1014206578212984,False
314,land,1,10,13.337982798679462,False
315,and,1,10,4.65202705736067,False
316,fame,1,10,15.884125037369541,False
317,it,1,11,6.308283005067171,False
318,was,1,11,2.0789703600418155,False
319,the,1,11,3.6927666850869842,False
320,people,1,11,11.565659064896035,False
321,of,1,11,3.733881475827425,False
322,bradford,1,11,21.234349544391502,False
323,and,1,11,7.066897701982436,False
324,the,1,11,4.85455177496427,False
325,people,1,11,7.836713391501466,False
326,who,1,11,1.7712822414536447,False
327,knew,1,11,8.266278684941437,False
328,them,1,11,7.459590998910593,False
329,who,1,11,10.487589366089496,False
330,rejoiced,1,11,20.910387613144614,False
331,at,1,11,4.546342910211208,False
332,this,1,11,5.988940072502637,False
333,proclamation,1,11,20.67721213267973,False
334,but,1,11,9.91593838255775,False
335,one,1,11,8.284220865351244,False
336,question,1,11,9.697409531488052,False
337,remained,1,11,10.224498107464495,False
338,who,1,11,11.113844644058153,False
339,would,1,11,6.269473753621025,False
340,kill,1,11,8.150974791907911,False
341,the,1,11,4.485414420904855,False
342,boar,1,11,22.85794817348196,False
343,by,1,12,8.790612652307244,False
344,the,1,12,1.8869065022798661,False
345,handsome,1,12,16.465681682170178,False
346,reward,1,12,16.68530905024475,False
347,many,1,12,12.262866502837,False
348,felt,1,12,12.915186017369017,False
349,tempted,1,12,18.184508350624707,False
350,but,1,12,10.933310858795805,False
351,the,1,12,4.939059571415965,False
352,thought,1,12,11.511034970224717,False
353,of,1,12,1.8073509424555847,False
354,the,1,12,3.293332596357473,False
355,boar,1,12,24.388496788993063,False
356,with,1,12,8.386117623663429,False
357,its,1,12,7.217637678528612,False
358,deadly,1,12,15.09523459403265,False
359,tusks,1,12,18.643154644342214,False
360,and,1,12,4.960931306346089,False
361,face,1,12,12.096200009743598,False
362,like,1,12,9.674922009267885,False
363,thunder,1,12,6.0875575159924145,False
364,soon,1,12,14.766794641772387,False
365,put,1,12,9.335892891647017,False
366,an,1,12,6.6248507367772875,False
367,end,1,12,0.9484893417600581,False
368,to,1,12,0.11671067493781384,False
369,their,1,12,9.754492023263282,False
370,ambitions,1,12,14.71507642950257,False
371,however,1,13,9.202761659563244,False
372,there,1,13,8.295573527750562,False
373,was,1,13,6.704859127962445,False
374,one,1,13,6.07601952339905,False
375,huntsman,1,13,22.980731803064888,False
376,who,1,13,9.890435680642158,False
377,was,1,13,5.3632075207223115,False
378,still,1,13,6.97294162967664,False
379,wet,1,13,13.15021479977435,False
380,behind,1,13,12.261886787238565,False
381,the,1,13,2.189741583415,False
382,ears,1,13,11.750724727809345,False
383,who,1,13,12.124431183960407,False
384,decided,1,13,10.66665397395888,False
385,the,1,13,5.231482501286089,False
386,prize,1,13,13.855491229240657,False
387,was,1,13,7.62477564246101,False
388,worth,1,13,10.901213094804092,False
389,a,1,13,3.7025678011182093,False
390,shot,1,13,2.9583742089282414,False
391,in,1,13,6.591554662599291,False
392,spite,1,13,13.407253522745968,False
393,of,1,13,0.04561480857672905,False
394,the,1,13,2.407452090796676,False
395,boars,1,13,25.536634765308005,True
396,reputation,1,13,14.42567303537944,False
397,the,1,14,4.531790925936484,False
398,huntsman,1,14,21.59575134287298,False
399,discovered,1,14,14.362019241809374,False
400,the,1,14,4.0813716296148845,False
401,boar,1,14,22.76646475444885,False
402,preferred,1,14,14.900896085342081,False
403,to,1,14,3.3211020291079225,False
404,come,1,14,8.430733095846941,False
405,out,1,14,3.73723325950776,False
406,in,1,14,4.799906296039794,False
407,the,1,14,1.762390946193399,False
408,middle,1,14,5.222362909323135,False
409,of,1,14,0.16829960405210337,False
410,the,1,14,0.9082796197343395,False
411,day,1,14,5.90439663562901,False
412,so,1,15,7.143162660850698,False
413,he,1,15,5.27233870096518,False
414,went,1,15,5.365974405478278,False
415,to,1,15,1.6008950863129159,False
416,the,1,15,2.2165572388740875,False
417,wood,1,15,14.239710817852202,False
418,by,1,15,9.655497979315093,False
419,the,1,15,3.5572764530760184,False
420,well,1,15,11.136290189781379,False
421,with,1,15,6.47928099743934,False
422,his,1,15,6.638608335647622,False
423,good,1,15,10.383619127230261,False
424,bow,1,15,17.071144337983867,False
425,to,1,15,3.7422593510095097,False
426,bide,1,15,22.83221262080975,False
427,his,1,15,9.62675516704122,False
428,time,1,15,8.56878112213854,False
429,around,1,16,12.549533504565149,False
430,noontime,1,16,22.926441144340977,False
431,the,1,16,7.768257645083134,False
432,boar,1,16,22.467520815379284,False
433,feared,1,16,15.863545465736786,False
434,by,1,16,6.355762383155241,False
435,the,1,16,3.5572764530760184,False
436,locals,1,16,15.177527536263632,False
437,came,1,16,8.455936418218306,False
438,out,1,16,4.275949325137085,False
439,as,1,16,6.093804093942982,False
440,slow,1,16,14.050623331326241,False
441,as,1,16,2.522782516144305,False
442,a,1,16,4.033391701601016,False
443,snail,1,16,14.641056817216006,False
444,from,1,16,9.310774314278913,False
445,among,1,16,11.260092343422178,False
446,the,1,16,2.0506457287186075,False
447,trees,1,16,7.618685882366942,False
448,just,1,16,12.370915589983975,False
449,as,1,16,5.708928325563205,False
450,the,1,16,3.7226539509095544,False
451,huntsman,1,16,20.24040787354074,False
452,had,1,16,9.659492082599575,False
453,predicted,1,16,12.864693043604273,False
454,the,1,17,4.531790925936484,False
455,huntsman,1,17,21.59575134287298,False
456,leaped,1,17,17.38500181360842,False
457,from,1,17,6.652165160141075,False
458,his,1,17,5.986472171286208,False
459,hiding,1,17,14.826022686947908,False
460,place,1,17,1.6815725274186704,False
461,and,1,17,5.750837105703347,False
462,through,1,17,11.280164237044751,False
463,the,1,17,1.6272770176373286,False
464,heart,1,17,8.562350006003305,False
465,with,1,17,7.185674556130863,False
466,his,1,17,6.200145608874741,False
467,fine,1,17,15.198081763596347,False
468,arrows,1,17,17.776227517162365,False
469,shot,1,17,13.517993857753478,False
470,the,1,17,5.626660727632263,False
471,boar,1,17,22.73630186936334,False
472,now,1,18,8.548161158027595,False
473,the,1,18,4.901950368095962,False
474,problem,1,18,6.413743805572528,False
475,was,1,18,5.518286520636331,False
476,no,1,18,9.42340675968631,False
477,longer,1,18,3.6779814540509514,False
478,to,1,18,7.01244468133639,False
479,kill,1,18,9.922430483414958,False
480,the,1,18,3.703322190049098,False
481,boar,1,18,22.931937689412226,False
482,it,1,19,6.308283005067171,False
483,was,1,19,2.0789703600418155,False
484,to,1,19,7.687977990686606,False
485,find,1,19,8.191583488656923,False
486,a,1,19,3.1987864770663634,False
487,way,1,19,2.817495343123542,False
488,to,1,19,0.10850496279389381,False
489,carry,1,19,11.393595027903418,False
490,the,1,19,3.1031248125687907,False
491,boar,1,19,23.00996645316142,False
492,back,1,19,10.686177005083703,False
493,the,1,20,4.531790925936484,False
494,head,1,20,10.30243579013542,False
495,was,1,20,9.431851163656,False
496,too,1,20,8.918361388669952,False
497,heavy,1,20,8.443105074313507,False
498,for,1,20,3.134736084801136,False
499,the,1,20,3.296550332450876,False
500,little,1,20,10.212939522627348,False
501,huntsman,1,20,20.92532490998089,False
502,to,1,20,7.570088979048967,False
503,carry,1,20,9.558544943529528,False
504,back,1,20,11.773258978582712,False
505,to,1,20,3.304278363939739,False
506,the,1,20,2.527165694034875,False
507,manor,1,20,12.874286653178919,False
508,house,1,20,1.6207583844660156,False
509,but,1,20,10.608231402319015,False
510,the,1,20,4.50359460013223,False
511,huntsman,1,20,19.781858204967136,False
512,who,1,20,10.118623086055354,False
513,was,1,20,5.3632075207223115,False
514,as,1,20,8.400888598530688,False
515,quickwitted,1,20,23.791261526579973,True
516,and,1,20,6.150350791375172,False
517,cunning,1,20,16.196423838541612,False
518,as,1,20,6.198988879180712,False
519,ever,1,20,9.843296074576504,False
520,asked,1,20,10.446988589434248,False
521,himself,1,20,11.984458574884494,False
522,what,1,20,12.56514717740875,False
523,else,1,20,7.944380730129086,False
524,can,1,20,5.93412510357164,False
525,i,1,20,4.440953390549714,False
526,do,1,20,0.9222734354011439,False
527,to,1,20,7.701834194724285,False
528,prove,1,20,8.717894311425876,False
529,i,1,20,12.054820687871487,False
530,killed,1,20,10.968790502824152,False
531,the,1,20,4.594735475110107,False
532,boar,1,20,22.846465621544933,False
533,the,1,21,4.531790925936484,False
534,next,1,21,7.550628516664868,False
535,instance,1,21,19.89827407916493,False
536,he,1,21,10.985878105116974,False
537,opened,1,21,10.36975025104256,False
538,the,1,21,3.4810554507281384,False
539,boars,1,21,24.398906960234633,True
540,mouth,1,21,13.761432195715948,False
541,and,1,21,4.277057346254473,False
542,cut,1,21,11.342075609987042,False
543,out,1,21,3.868271210810077,False
544,its,1,21,8.272405669476187,False
545,tongue,1,21,13.341580105266438,False
546,taking,1,21,13.814666313931928,False
547,that,1,21,6.826152987908628,False
548,as,1,21,8.839626944566508,False
549,proof,1,21,10.120390058973792,False
550,for,1,21,5.35288486651682,False
551,the,1,21,3.972229965533356,False
552,lord,1,21,10.848393197491896,False
553,he,1,22,6.158168319923552,False
554,set,1,22,9.539689576308891,False
555,out,1,22,2.3775123543529286,False
556,for,1,22,5.649080929055448,False
557,the,1,22,1.533596861597988,False
558,manor,1,22,17.632843723702898,False
559,house,1,22,1.4259342750266262,False
560,as,1,22,10.297802535284296,False
561,quickly,1,22,7.181289992223884,False
562,as,1,22,0.19505001773882136,False
563,he,1,22,7.64095718602739,False
564,could,1,22,5.0286342478522865,False
565,and,1,22,10.06956444127102,False
566,he,1,22,8.379014883577122,False
567,had,1,22,4.604738949536967,False
568,only,1,22,8.324632351765565,False
569,been,1,22,4.118217885821968,False
570,gone,1,22,8.16438826270426,False
571,a,1,22,6.306991633779178,False
572,few,1,22,6.088983528874372,False
573,minutes,1,22,5.3968207946555,False
574,when,1,22,9.689640711516311,False
575,a,1,22,5.775520869923885,False
576,second,1,22,9.617538553929675,False
577,huntsman,1,22,21.047489188231584,False
578,not,1,22,10.505863398427957,False
579,so,1,22,7.3186640185362855,False
580,bold,1,22,13.33559409840066,False
581,as,1,22,4.145385787451148,False
582,the,1,22,4.471138847902447,False
583,first,1,22,6.578676590141294,False
584,but,1,22,10.286570258310167,False
585,a,1,22,6.581682661728891,False
586,little,1,22,6.18722159987292,False
587,more,1,22,4.31383311362707,False
588,cunning,1,22,20.253404747405177,False
589,came,1,22,11.43592555303642,False
590,on,1,22,5.73376534359805,False
591,the,1,22,1.8067707955874739,False
592,scene,1,22,3.004206009511346,False
593,seeing,1,23,13.681344207588475,False
594,the,1,23,2.4245175168269633,False
595,slain,1,23,16.164906617422698,False
596,carcass,1,23,19.121903720047968,False
597,of,1,23,3.514463198228187,False
598,the,1,23,3.0146831055452092,False
599,boar,1,23,24.278573807661854,False
600,the,1,23,7.9947351022529825,False
601,huntsman,1,23,19.321947864285118,False
602,rejoiced,1,23,19.185109236311067,False
603,in,1,23,1.8295757155651777,False
604,his,1,23,6.149978942973018,False
605,good,1,23,10.867942364926137,False
606,fortune,1,23,4.036439353680867,False
607,the,1,24,4.531790925936484,False
608,second,1,24,7.879089061168914,False
609,huntsman,1,24,22.016273473254806,False
610,knew,1,24,13.006913375290015,False
611,a,1,24,6.136824063238017,False
612,shortcut,1,24,7.078725570007512,False
613,to,1,24,3.341398457388665,False
614,the,1,24,3.3480517321539423,False
615,manor,1,24,16.192257869222484,False
616,house,1,24,1.536098522214079,False
617,was,1,24,8.467425306230343,False
618,just,1,24,7.4323870608547935,False
619,around,1,24,10.054619224340982,False
620,the,1,24,0.3413393842211265,False
621,nearby,1,24,17.29436742862666,False
622,pond,1,24,10.552387613208257,False
623,and,1,24,4.34559070959168,False
624,being,1,24,10.591484364057985,False
625,a,1,24,3.985249807669704,False
626,bigger,1,24,11.754082055555315,False
627,man,1,24,12.76806789970048,False
628,than,1,24,9.119815309596847,False
629,the,1,24,4.061967003891811,False
630,first,1,24,6.819374179657213,False
631,was,1,24,9.186704461468937,False
632,able,1,24,6.885269359762096,False
633,to,1,24,0.11818269861447324,False
634,pick,1,24,8.542487994865441,False
635,up,1,24,0.831367391203328,False
636,the,1,24,2.0516001000170014,False
637,boars,1,24,24.832864737675344,True
638,head,1,24,11.954361426577215,False
639,and,1,24,4.542355539006424,False
640,carry,1,24,12.625270985188822,False
641,it,1,24,2.851032782158953,False
642,through,1,24,6.88224388394478,False
643,the,1,24,1.65023232039535,False
644,wood,1,24,12.703594376425986,False
645,towards,1,24,14.838538019111578,False
646,the,1,24,1.887842261357918,False
647,prize,1,24,13.924503758250502,False
648,that,1,24,6.824877852812849,False
649,awaited,1,24,17.676993494373168,False
650,him,1,24,2.4826228887116346,False
651,the,1,25,4.531790925936484,False
652,lord,1,25,10.825138218186131,False
653,of,1,25,2.436712283195592,False
654,the,1,25,0.14791440884548726,False
655,manor,1,25,17.836599223877208,False
656,was,1,25,3.914091329254882,False
657,seated,1,25,12.835246927004281,False
658,in,1,25,2.461119636143815,False
659,his,1,25,7.187481921527489,False
660,hall,1,25,14.984473666781357,False
661,when,1,25,9.17947895992931,False
662,the,1,25,4.0396454076359705,False
663,second,1,25,9.401629669876648,False
664,huntsman,1,25,21.25695982806499,False
665,burst,1,25,14.998995950704472,False
666,through,1,25,6.186544431856217,False
667,the,1,25,1.268522708498347,False
668,door,1,25,6.1474128325939335,False
669,and,1,25,3.0560281730117977,False
670,began,1,25,11.107820620742315,False
671,to,1,25,1.2443817677040636,False
672,spin,1,25,13.962049754741512,False
673,a,1,25,8.91310878248659,False
674,line,1,25,10.686755171928374,False
675,the,1,26,4.531790925936484,False
676,woes,1,26,19.46473606669364,False
677,of,1,26,3.290931619933339,False
678,bradford,1,26,19.83797048525645,False
679,are,1,26,9.218662039801051,False
680,ended,1,26,15.054084954879654,False
681,he,1,27,6.158168319923552,False
682,announced,1,27,11.271234331327413,False
683,with,1,28,8.106509009496513,False
684,my,1,28,6.272648523205765,False
685,own,1,28,4.790977182331831,False
686,hand,1,28,11.23441935949069,False
687,i,1,28,7.941331494030482,False
688,have,1,28,5.831228829426615,False
689,slain,1,28,17.271519542140293,False
690,the,1,28,4.998322068999353,False
691,boar,1,28,22.69570822079248,False
692,and,1,29,4.619222425000644,False
693,with,1,29,7.938938833704799,False
694,that,1,29,3.8526761501868174,False
695,at,1,29,10.258037328521002,False
696,the,1,29,2.3587538102785404,False
697,feet,1,29,11.448181898134052,False
698,of,1,29,0.22355501682232629,False
699,his,1,29,7.72978895766878,False
700,lord,1,29,16.42869009224255,False
701,he,1,29,10.990901028581218,False
702,dropped,1,29,10.892676817746755,False
703,the,1,29,2.9095210905770466,False
704,boars,1,29,24.076117202864616,True
705,enormous,1,29,14.42567303537944,False
706,head,1,29,12.630121250609042,False
707,then,1,30,8.23691572932595,False
708,you,1,30,4.204366329696587,False
709,will,1,30,4.254461714754447,False
710,be,1,30,2.619630214682828,False
711,rewarded,1,30,9.416894066585318,False
712,as,1,30,8.149138122164363,False
713,i,1,30,6.322064364218793,False
714,promised,1,30,13.151097098219505,False
715,but,1,31,5.633455772075891,False
716,first,1,31,8.7614484910452,False
717,let,1,31,8.666436670240849,False
718,me,1,31,3.7494440640662576,False
719,examine,1,31,19.025474994469487,False
720,the,1,31,2.2791626100323272,False
721,head,1,31,11.433298457935363,False
722,of,1,31,2.044627843475435,False
723,this,1,31,7.8780847932798155,False
724,monster,1,31,13.425300248393441,False
725,said,1,31,11.166126767003869,False
726,the,1,31,4.671081218934749,False
727,lord,1,31,12.194933482606999,False
728,of,1,31,3.202967098558955,False
729,the,1,31,0.21595840938933666,False
730,manor,1,31,17.836599223877208,False
731,to,1,32,7.483902518724288,False
732,not,1,32,9.438086653475299,False
733,examine,1,32,14.500131420860452,False
734,the,1,32,1.259833870634908,False
735,head,1,32,11.543463002126332,False
736,in,1,32,5.366269824975623,False
737,advance,1,32,11.03943298713034,False
738,had,1,32,11.937792590425843,False
739,not,1,32,6.446736144154728,False
740,been,1,32,2.6037389425528468,False
741,very,1,32,7.126948644899891,False
742,clever,1,32,10.010699136389826,False
743,on,1,32,9.92151729660413,False
744,the,1,32,2.843971424562558,False
745,part,1,32,7.50517351454252,False
746,of,1,32,0.03884815271918152,False
747,the,1,32,0.8381220431687664,False
